Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
anika klawikowski,96.55,362.5,84+,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
anisha chopra,56.15,260.0,57,IPF,2019-07-22,university powerlifting cup
anita broczek,67.4,372.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
anita camilla bratland,75.49,445.5,76,EPF,2022-09-09,western european powerlifting championships
anita kidgell,49.53,237.5,52,IPF,2015-06-05,world classic powerlifting championships
anita kolesnyk,55.65,295.0,57,IPF,2019-06-04,world classic powerlifting championships
anita kolesnyk,61.45,370.0,63,EPF,2021-12-03,european classic powerlifting championships
anita saether,51.85,282.5,52,EPF,2022-03-07,european classic masters powerlifting championships
anita slobodian,62.6,337.5,63,EPF,2019-11-29,european classic powerlifting championships
anita traasdahl,55.88,330.0,57,EPF,2023-02-28,european masters classic powerlifting championships
anitta joseph,45.8,335.0,47,IPF,2019-07-22,university powerlifting cup
anja adelmann,56.0,402.5,57,EPF,2021-12-03,european classic powerlifting championships
anja rutar,66.36,322.5,69,EPF,2021-08-26,european university powerlifting cup
anja wiggen skancke,75.82,422.5,76,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
anjeannette wynands,114.37,477.5,84+,IPF,2018-06-06,world classic powerlifting championships
ankie timmers,70.96,455.0,72,EPF,2017-03-12,european classic powerlifting championships
ankie timmers,80.5,517.5,84,EPF,2019-11-29,european classic powerlifting championships
ann fornander,51.46,306.0,52,EPF,2023-02-28,european masters classic powerlifting championships
ann fornander,56.14,317.5,57,IPF,2021-09-23,world classic powerlifting championships
ann jordebo,82.8,327.5,84,IPF,2024-10-05,world classic & equipped masters powerlifting championships
ann jordebo,101.03,338.0,84+,EPF,2020-03-09,european masters classic powerlifting championships
ann whitmarsh,55.62,210.0,57,IPF,2017-06-14,world classic powerlifting championships
ann whitmarsh,61.8,205.0,63,IPF,2016-06-19,world classic powerlifting championships
anna antonia papapicco,55.9,335.0,57,EPF,2022-03-07,european classic masters powerlifting championships
anna bardova,67.4,466.5,69,IPF,2021-09-23,world classic powerlifting championships
anna brennan,67.1,372.5,72,EPF,2019-11-29,european classic powerlifting championships
anna byrne,83.55,315.0,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
anna bystrova,74.05,332.5,84,EPF,2016-03-05,european classic powerlifting championships
anna dymina,75.26,450.0,76,IPF,2021-09-23,world classic powerlifting championships
anna elizarova,56.99,392.5,57,IPF,2018-06-06,world classic powerlifting championships
anna gavrilova,115.65,535.0,84+,IPF,2017-06-14,world classic powerlifting championships
anna henzi,56.78,400.0,57,EPF,2023-12-04,european open classic powerlifting championships
anna hourihane,52.0,360.0,52,EPF,2021-12-03,european classic powerlifting championships
anna hourihane,56.53,380.0,57,EPF,2022-11-25,european classic powerlifting championships
anna jamieson,74.6,405.0,76,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
anna klishch,46.35,302.5,47,EPF,2021-12-03,european classic powerlifting championships
anna komlaeva,51.3,385.0,52,IPF,2013-06-11,world classic powerlifting championships
anna kronborg haar,83.01,477.5,84,EPF,2024-03-12,european open classic powerlifting championships
anna macnab,105.8,490.0,84+,IPF,2016-06-19,world classic powerlifting championships
anna maramotti,51.85,376.5,52,EPF,2021-12-03,european classic powerlifting championships
anna mikryukova,56.68,330.0,57,IPF,2016-06-19,world classic powerlifting championships
anna mikryukova,60.59,322.5,63,IPF,2015-06-05,world classic powerlifting championships
anna nafisa hjelle skjenken,61.95,405.0,63,EPF,2023-09-08,western european powerlifting championships
anna niemczyk,78.95,392.5,84,EPF,2019-11-29,european classic powerlifting championships
anna niemczyk,84.15,370.0,84+,EPF,2018-11-24,european classic powerlifting championships
anna pilská,56.94,277.5,57,IPF,2019-07-22,university powerlifting cup
anna prikhodko,122.4,402.5,84+,EPF,2019-11-29,european classic powerlifting championships
anna ranki,81.82,370.0,84,EPF,2024-02-12,european masters classic powerlifting championships
anna rekachinskaia,70.5,322.5,72,EPF,2018-11-24,european classic powerlifting championships
anna ryzhkova,56.65,420.0,57,IPF,2013-06-11,world classic powerlifting championships
anna sashegyi,75.05,405.0,76,IPF,2024-10-05,world classic & equipped masters powerlifting championships
anna schneider,56.14,355.0,57,IPF,2017-06-14,world classic powerlifting championships
anna skjenken,63.47,390.0,69,EPF,2022-09-09,western european powerlifting championships
anna tarnowska,51.7,252.5,52,EPF,2018-03-06,european masters classic powerlifting championships
anna teslina,78.7,440.0,84,EPF,2021-12-03,european classic powerlifting championships
anna thompson,71.35,385.0,72,IPF,2019-06-04,world classic powerlifting championships
anna vozmilova,83.9,425.0,84,IPF,2019-06-04,world classic powerlifting championships
anna vozmilova,87.75,410.0,84+,EPF,2018-11-24,european classic powerlifting championships
anna wallenten,51.0,285.0,52,IPF,2017-06-14,world classic powerlifting championships
anna wieczorek,84.0,432.5,84,EPF,2019-11-29,european classic powerlifting championships
anna wieczorek,100.85,517.5,84+,IPF,2024-10-05,world classic & equipped masters powerlifting championships
anna zamorina,46.55,202.5,47,IPF,2014-06-01,world classic powerlifting championships
anna šebíková,68.63,400.0,69,EPF,2023-03-16,european classic university powerlifting cup
anna šebíková,72.92,407.5,76,EPF,2024-03-01,european university cup
anna-kaisa kostiainen,71.48,392.5,72,IPF,2015-06-05,world classic powerlifting championships
anna-lena bellqvist,147.0,607.5,84+,EPF,2022-11-25,european classic powerlifting championships
annabel gillan,48.95,237.5,52,EPF,2015-03-21,1st european women's classic championships
annabel maksimov,55.17,255.0,57,IPF,2024-07-23,fisu world university powerlifting championships
annabelle cox,60.16,357.5,63,IPF,2024-07-23,fisu world university powerlifting championships
annalisa brilli,67.25,420.0,69,EPF,2023-09-08,western european powerlifting championships
annalisa motta,46.1,387.5,47,IPF,2024-06-15,world classic powerlifting championships
anne bernard,61.9,345.0,63,IPF,2024-10-05,world classic & equipped masters powerlifting championships
anne daineffe,61.6,385.0,63,EPF,2018-11-24,european classic powerlifting championships
anne grundlehner,57.05,257.5,63,IPF,2019-07-22,university powerlifting cup
anne hellem,82.35,312.5,84,EPF,2018-03-06,european masters classic powerlifting championships
anne hellem,92.4,297.5,84+,IPF,2021-09-23,world classic powerlifting championships
anne karlsen,82.95,462.5,84,IPF,2019-06-04,world classic powerlifting championships
anne laidla,61.3,275.0,63,EPF,2018-11-24,european classic powerlifting championships
anne mari clausen,64.98,180.0,69,EPF,2024-02-12,european masters classic powerlifting championships
anne mari clausen,70.5,210.0,72,EPF,2019-03-05,european masters classic championships
anne mari clausen,70.98,195.0,76,IPF,2022-10-08,world masters classic & equipped powerlifting championships
anne mari clausen,79.65,222.5,84,IPF,2017-06-14,world classic powerlifting championships
anne tyler,80.65,432.5,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
anne-laure thomassin,62.35,455.0,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
anne-mieke nuyts,72.62,360.0,76,EPF,2024-02-12,european masters classic powerlifting championships
anne-sophie brysse,62.32,382.5,63,IPF,2023-08-27,world junior and sub-junior classic championships
anne-sophie brysse,65.7,425.0,69,IPF,2024-07-23,fisu world university powerlifting championships
anne-sophie jost,75.95,425.0,76,EPF,2024-09-13,western european powerlifting championships
anne-sophie jost,82.75,420.0,84,EPF,2023-09-08,western european powerlifting championships
anneli asikainen,73.28,352.5,76,EPF,2023-02-28,european masters classic powerlifting championships
annelie gylemo,68.34,272.5,69,EPF,2023-02-28,european masters classic powerlifting championships
annelies van de velde,55.7,255.0,57,EPF,2019-09-06,western european championships
annemari løberg larsen,71.14,450.0,72,IPF,2017-06-14,world classic powerlifting championships
annemarie kemmerer,62.1,277.5,63,IPF,2014-06-01,world classic powerlifting championships
annette morgan,66.75,312.5,69,IPF,2023-10-08,world masters classic & equipped powerlifting championships
annette pedersen,69.61,427.5,72,IPF,2018-06-06,world classic powerlifting championships
annette rattunde,50.68,170.0,52,IPF,2017-06-14,world classic powerlifting championships
annette taylor,61.75,315.0,63,IPF,2024-10-05,world classic & equipped masters powerlifting championships
anni leppänen,66.74,342.5,72,IPF,2015-06-05,world classic powerlifting championships
anni vuohijoki,62.48,422.5,63,IPF,2015-06-05,world classic powerlifting championships
annie nelson,62.15,467.5,63,EPF,2021-12-03,european classic powerlifting championships
annie nelson,68.9,545.0,69,IPF,2024-06-15,world classic powerlifting championships
annika bell,70.45,377.5,72,EPF,2019-11-29,european classic powerlifting championships
annika boungnavo,92.43,335.0,84+,IPF,2024-07-23,fisu world university powerlifting championships
annika zelander,71.62,507.5,72,IPF,2018-06-06,world classic powerlifting championships
annina jansson,72.05,312.5,84,IPF,2017-07-10,world university powerlifting cup
annina luotonen,132.07,530.0,84+,EPF,2022-11-25,european classic powerlifting championships
annisa van den wijngaert,62.44,315.0,63,EPF,2016-09-08,western european powerlifting championships
anouk greve,51.64,340.0,52,EPF,2022-09-09,western european powerlifting championships
antara jackson,82.9,520.0,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
antoinette kemper,55.54,335.5,57,IPF,2016-06-19,world classic powerlifting championships
antoinette kriel,51.92,345.0,52,IPF,2016-06-19,world classic powerlifting championships
antoinette kriel,55.75,388.5,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
antonela mahnet,56.25,332.5,57,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
anujin narantuya,56.95,367.5,57,IPF,2022-08-31,world junior classic powerlifting championships
anya feltrauter,55.55,305.0,57,EPF,2022-03-07,european classic masters powerlifting championships
anya feltreuter,56.52,295.0,57,EPF,2023-02-28,european masters classic powerlifting championships
anya lawrence,61.85,320.0,63,IPF,2022-08-31,world junior classic powerlifting championships
anzhela titova,42.6,180.0,43,EPF,2015-03-21,1st european women's classic championships
aoi matsumoto,70.19,287.5,72,IPF,2018-06-06,world classic powerlifting championships
aoife o'leary,81.9,377.5,84,EPF,2018-11-24,european classic powerlifting championships
aoife o'leary,89.03,385.0,84+,IPF,2018-06-06,world classic powerlifting championships
aoife o'sullivan,62.07,350.0,63,IPF,2018-06-06,world classic powerlifting championships
apple doepner,74.24,370.0,84,EPF,2015-03-21,1st european women's classic championships
april grey,83.54,440.0,84,IPF,2018-06-06,world classic powerlifting championships
april hutchinson,103.12,470.0,84+,IPF,2022-10-08,world masters classic & equipped powerlifting championships
aquinn onuoha,106.0,537.5,84+,EPF,2023-09-08,western european powerlifting championships
araceli reyes ramirez,56.44,307.5,57,IPF,2015-06-05,world classic powerlifting championships
ariane schmelzenbart,62.1,325.0,63,EPF,2016-03-05,european classic powerlifting championships
arianna sofia neri,61.8,332.5,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
ariel symon,60.95,330.0,63,IPF,2014-06-01,world classic powerlifting championships
arisa maki,50.05,257.5,52,IPF,2022-08-31,world junior classic powerlifting championships
arisera tongchaitanawutti,46.2,230.0,47,IPF,2017-07-10,world university powerlifting cup
arja rydin,61.7,272.5,63,EPF,2016-03-05,european classic powerlifting championships
arlene van diepen,61.9,290.0,63,IPF,2022-10-08,world masters classic & equipped powerlifting championships
arlene van diepen,77.0,308.0,84,IPF,2019-06-04,world classic powerlifting championships
arna ösp gunnarsdóttir,62.72,407.5,63,IPF,2021-09-23,world classic powerlifting championships
arna ösp gunnarsdóttir,69.0,422.5,69,EPF,2024-09-13,western european powerlifting championships
arnhildur anna árnadóttir,70.95,405.0,72,IPF,2017-01-29,reykjavík international games
arthi nithi,62.8,433.0,63,IPF,2019-06-04,world classic powerlifting championships
aruksaar andra,81.4,307.5,84,IPF,2022-08-31,world junior classic powerlifting championships
ashlee alteri,51.05,227.5,52,IPF,2014-06-01,world classic powerlifting championships
ashleigh sutton,75.86,455.0,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
ashley lester,71.1,420.0,72,IPF,2016-06-19,world classic powerlifting championships
ashley templeton,62.5,355.0,63,IPF,2014-06-01,world classic powerlifting championships
ashley will,51.07,272.5,52,IPF,2015-06-05,world classic powerlifting championships
asia franchini petrovic,74.61,475.0,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
astrid edvardsson,62.64,452.5,63,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
astrid haitsma,62.4,395.0,63,IPF,2023-10-31,world university powerlifting cup
astrid schwarz,67.3,382.5,69,IPF,2024-06-15,world classic powerlifting championships
asude dağlıoğlu,68.0,452.5,69,IPF,2022-10-31,world university powerlifting cup
aswathi chandrababu,71.05,312.5,72,IPF,2019-07-22,university powerlifting cup
asya chakarova,68.35,382.5,69,IPF,2024-06-15,world classic powerlifting championships
audrey aboueme ndeme hanriette,76.66,482.5,84,IPF,2016-06-19,world classic powerlifting championships
audrey mingot,51.35,321.0,52,EPF,2017-09-14,western european championships
audria butler,62.6,405.0,63,IPF,2019-06-04,world classic powerlifting championships
